SYMBOL,DATE,COMPANY,EXCHANGE,CLOSE
MSFT,2012-06-05,Microsoft Corporation,NASDAQ,28.5
MSFT,2012-06-06,Microsoft Corporation,NASDAQ,29.35
MSFT,2012-06-07,Microsoft Corporation,NASDAQ,29.23
MSFT,2012-06-08,Microsoft Corporation,NASDAQ,29.65
MSFT,2012-06-11,Microsoft Corporation,NASDAQ,28.89
MSFT,2012-06-12,Microsoft Corporation,NASDAQ,29.29
MSFT,2012-06-13,Microsoft Corporation,NASDAQ,29.13
MSFT,2012-06-14,Microsoft Corporation,NASDAQ,29.34
MSFT,2012-06-15,Microsoft Corporation,NASDAQ,30.02
MSFT,2012-06-18,Microsoft Corporation,NASDAQ,29.84
MSFT,2012-06-19,Microsoft Corporation,NASDAQ,30.7
MSFT,2012-06-20,Microsoft Corporation,NASDAQ,30.93
MSFT,2012-06-21,Microsoft Corporation,NASDAQ,30.14
MSFT,2012-06-22,Microsoft Corporation,NASDAQ,30.7
MSFT,2012-06-25,Microsoft Corporation,NASDAQ,29.86
MSFT,2012-06-26,Microsoft Corporation,NASDAQ,30.02
MSFT,2012-06-27,Microsoft Corporation,NASDAQ,30.17
MSFT,2012-06-28,Microsoft Corporation,NASDAQ,29.91
MSFT,2012-06-29,Microsoft Corporation,NASDAQ,30.59
MSFT,2012-07-02,Microsoft Corporation,NASDAQ,30.56
MSFT,2012-07-03,Microsoft Corporation,NASDAQ,30.76
MSFT,2012-07-05,Microsoft Corporation,NASDAQ,30.7
MSFT,2012-07-06,Microsoft Corporation,NASDAQ,30.18
MSFT,2012-07-09,Microsoft Corporation,NASDAQ,30
MSFT,2012-07-10,Microsoft Corporation,NASDAQ,29.74
MSFT,2012-07-11,Microsoft Corporation,NASDAQ,29.3
MSFT,2012-07-12,Microsoft Corporation,NASDAQ,28.63
MSFT,2012-07-13,Microsoft Corporation,NASDAQ,29.39
MSFT,2012-07-16,Microsoft Corporation,NASDAQ,29.44
MSFT,2012-07-17,Microsoft Corporation,NASDAQ,29.66
MSFT,2012-07-18,Microsoft Corporation,NASDAQ,30.45
MSFT,2012-07-19,Microsoft Corporation,NASDAQ,30.66
MSFT,2012-07-20,Microsoft Corporation,NASDAQ,30.11
MSFT,2012-07-23,Microsoft Corporation,NASDAQ,29.28
MSFT,2012-07-24,Microsoft Corporation,NASDAQ,29.15
MSFT,2012-07-25,Microsoft Corporation,NASDAQ,28.83
MSFT,2012-07-26,Microsoft Corporation,NASDAQ,29.16
MSFT,2012-07-27,Microsoft Corporation,NASDAQ,29.75
MSFT,2012-07-30,Microsoft Corporation,NASDAQ,29.64
MSFT,2012-07-31,Microsoft Corporation,NASDAQ,29.47
MSFT,2012-08-01,Microsoft Corporation,NASDAQ,29.41
MSFT,2012-08-02,Microsoft Corporation,NASDAQ,29.19
MSFT,2012-08-03,Microsoft Corporation,NASDAQ,29.75
MSFT,2012-08-06,Microsoft Corporation,NASDAQ,29.95
MSFT,2012-08-07,Microsoft Corporation,NASDAQ,30.26
MSFT,2012-08-08,Microsoft Corporation,NASDAQ,30.33
MSFT,2012-08-09,Microsoft Corporation,NASDAQ,30.5
MSFT,2012-08-10,Microsoft Corporation,NASDAQ,30.42
MSFT,2012-08-13,Microsoft Corporation,NASDAQ,30.39
MSFT,2012-08-14,Microsoft Corporation,NASDAQ,30.13
MSFT,2012-08-15,Microsoft Corporation,NASDAQ,30.2
MSFT,2012-08-16,Microsoft Corporation,NASDAQ,30.78
MSFT,2012-08-17,Microsoft Corporation,NASDAQ,30.9
MSFT,2012-08-20,Microsoft Corporation,NASDAQ,30.74
MSFT,2012-08-21,Microsoft Corporation,NASDAQ,30.8
MSFT,2012-08-22,Microsoft Corporation,NASDAQ,30.54
MSFT,2012-08-23,Microsoft Corporation,NASDAQ,30.25
MSFT,2012-08-24,Microsoft Corporation,NASDAQ,30.56
MSFT,2012-08-27,Microsoft Corporation,NASDAQ,30.69
MSFT,2012-08-28,Microsoft Corporation,NASDAQ,30.63
MSFT,2012-08-29,Microsoft Corporation,NASDAQ,30.65
MSFT,2012-08-30,Microsoft Corporation,NASDAQ,30.32
MSFT,2012-08-31,Microsoft Corporation,NASDAQ,30.82
MSFT,2012-09-04,Microsoft Corporation,NASDAQ,30.39
MSFT,2012-09-05,Microsoft Corporation,NASDAQ,30.39
MSFT,2012-09-06,Microsoft Corporation,NASDAQ,31.34
MSFT,2012-09-07,Microsoft Corporation,NASDAQ,30.95
MSFT,2012-09-10,Microsoft Corporation,NASDAQ,30.72
MSFT,2012-09-11,Microsoft Corporation,NASDAQ,30.79
MSFT,2012-09-12,Microsoft Corporation,NASDAQ,30.78
MSFT,2012-09-13,Microsoft Corporation,NASDAQ,30.93
MSFT,2012-09-14,Microsoft Corporation,NASDAQ,31.21
MSFT,2012-09-17,Microsoft Corporation,NASDAQ,31.21
MSFT,2012-09-18,Microsoft Corporation,NASDAQ,31.18
MSFT,2012-09-19,Microsoft Corporation,NASDAQ,31.05
MSFT,2012-09-20,Microsoft Corporation,NASDAQ,31.45
MSFT,2012-09-21,Microsoft Corporation,NASDAQ,31.19
MSFT,2012-09-24,Microsoft Corporation,NASDAQ,30.78
MSFT,2012-09-25,Microsoft Corporation,NASDAQ,30.39
MSFT,2012-09-26,Microsoft Corporation,NASDAQ,30.16
MSFT,2012-09-27,Microsoft Corporation,NASDAQ,30.16
MSFT,2012-09-28,Microsoft Corporation,NASDAQ,29.76
MSFT,2012-10-01,Microsoft Corporation,NASDAQ,29.49
MSFT,2012-10-02,Microsoft Corporation,NASDAQ,29.66
MSFT,2012-10-03,Microsoft Corporation,NASDAQ,29.86
MSFT,2012-10-04,Microsoft Corporation,NASDAQ,30.03
MSFT,2012-10-05,Microsoft Corporation,NASDAQ,29.85
MSFT,2012-10-08,Microsoft Corporation,NASDAQ,29.78
MSFT,2012-10-09,Microsoft Corporation,NASDAQ,29.28
MSFT,2012-10-10,Microsoft Corporation,NASDAQ,28.98
MSFT,2012-10-11,Microsoft Corporation,NASDAQ,28.95
MSFT,2012-10-12,Microsoft Corporation,NASDAQ,29.2
MSFT,2012-10-15,Microsoft Corporation,NASDAQ,29.51
MSFT,2012-10-16,Microsoft Corporation,NASDAQ,29.49
MSFT,2012-10-17,Microsoft Corporation,NASDAQ,29.59
MSFT,2012-10-18,Microsoft Corporation,NASDAQ,29.5
MSFT,2012-10-19,Microsoft Corporation,NASDAQ,28.64
MSFT,2012-10-22,Microsoft Corporation,NASDAQ,28
MSFT,2012-10-23,Microsoft Corporation,NASDAQ,28.05
MSFT,2012-10-24,Microsoft Corporation,NASDAQ,27.9
MSFT,2012-10-25,Microsoft Corporation,NASDAQ,27.88
MSFT,2012-10-26,Microsoft Corporation,NASDAQ,28.21
MSFT,2012-10-31,Microsoft Corporation,NASDAQ,28.54
MSFT,2012-11-01,Microsoft Corporation,NASDAQ,29.52
MSFT,2012-11-02,Microsoft Corporation,NASDAQ,29.5
MSFT,2012-11-05,Microsoft Corporation,NASDAQ,29.63
MSFT,2012-11-06,Microsoft Corporation,NASDAQ,29.86
MSFT,2012-11-07,Microsoft Corporation,NASDAQ,29.08
MSFT,2012-11-08,Microsoft Corporation,NASDAQ,28.81
MSFT,2012-11-09,Microsoft Corporation,NASDAQ,28.83
MSFT,2012-11-12,Microsoft Corporation,NASDAQ,28.22
MSFT,2012-11-13,Microsoft Corporation,NASDAQ,27.09
MSFT,2012-11-14,Microsoft Corporation,NASDAQ,26.84
MSFT,2012-11-15,Microsoft Corporation,NASDAQ,26.66
MSFT,2012-11-16,Microsoft Corporation,NASDAQ,26.52
MSFT,2012-11-19,Microsoft Corporation,NASDAQ,26.73
MSFT,2012-11-20,Microsoft Corporation,NASDAQ,26.71
MSFT,2012-11-21,Microsoft Corporation,NASDAQ,26.95
MSFT,2012-11-23,Microsoft Corporation,NASDAQ,27.7
MSFT,2012-11-26,Microsoft Corporation,NASDAQ,27.39
MSFT,2012-11-27,Microsoft Corporation,NASDAQ,27.08
MSFT,2012-11-28,Microsoft Corporation,NASDAQ,27.36
MSFT,2012-11-29,Microsoft Corporation,NASDAQ,26.95
MSFT,2012-11-30,Microsoft Corporation,NASDAQ,26.61
MSFT,2012-12-03,Microsoft Corporation,NASDAQ,26.43
MSFT,2012-12-04,Microsoft Corporation,NASDAQ,26.37
MSFT,2012-12-05,Microsoft Corporation,NASDAQ,26.67
MSFT,2012-12-06,Microsoft Corporation,NASDAQ,26.73
MSFT,2012-12-07,Microsoft Corporation,NASDAQ,26.45
MSFT,2012-12-10,Microsoft Corporation,NASDAQ,26.94
MSFT,2012-12-11,Microsoft Corporation,NASDAQ,27.32
MSFT,2012-12-12,Microsoft Corporation,NASDAQ,27.24
MSFT,2012-12-13,Microsoft Corporation,NASDAQ,27.11
MSFT,2012-12-14,Microsoft Corporation,NASDAQ,26.81
MSFT,2012-12-17,Microsoft Corporation,NASDAQ,27.09
MSFT,2012-12-18,Microsoft Corporation,NASDAQ,27.56
MSFT,2012-12-19,Microsoft Corporation,NASDAQ,27.31
MSFT,2012-12-20,Microsoft Corporation,NASDAQ,27.68
MSFT,2012-12-21,Microsoft Corporation,NASDAQ,27.45
MSFT,2012-12-24,Microsoft Corporation,NASDAQ,27.06
MSFT,2012-12-26,Microsoft Corporation,NASDAQ,26.86
MSFT,2012-12-27,Microsoft Corporation,NASDAQ,26.96
MSFT,2012-12-28,Microsoft Corporation,NASDAQ,26.55
MSFT,2012-12-31,Microsoft Corporation,NASDAQ,26.71
MSFT,2013-01-02,Microsoft Corporation,NASDAQ,27.62
MSFT,2013-01-03,Microsoft Corporation,NASDAQ,27.25
MSFT,2013-01-04,Microsoft Corporation,NASDAQ,26.74
MSFT,2013-01-07,Microsoft Corporation,NASDAQ,26.69
MSFT,2013-01-08,Microsoft Corporation,NASDAQ,26.55
MSFT,2013-01-09,Microsoft Corporation,NASDAQ,26.7
MSFT,2013-01-10,Microsoft Corporation,NASDAQ,26.46
MSFT,2013-01-11,Microsoft Corporation,NASDAQ,26.83
MSFT,2013-01-14,Microsoft Corporation,NASDAQ,26.89
MSFT,2013-01-15,Microsoft Corporation,NASDAQ,27.21
MSFT,2013-01-16,Microsoft Corporation,NASDAQ,27.04
MSFT,2013-01-17,Microsoft Corporation,NASDAQ,27.25
MSFT,2013-01-18,Microsoft Corporation,NASDAQ,27.25
MSFT,2013-01-22,Microsoft Corporation,NASDAQ,27.15
MSFT,2013-01-23,Microsoft Corporation,NASDAQ,27.61
MSFT,2013-01-24,Microsoft Corporation,NASDAQ,27.63
MSFT,2013-01-25,Microsoft Corporation,NASDAQ,27.88
MSFT,2013-01-28,Microsoft Corporation,NASDAQ,27.91
MSFT,2013-01-29,Microsoft Corporation,NASDAQ,28.01
MSFT,2013-01-30,Microsoft Corporation,NASDAQ,27.85
MSFT,2013-01-31,Microsoft Corporation,NASDAQ,27.45
MSFT,2013-02-01,Microsoft Corporation,NASDAQ,27.93
MSFT,2013-02-04,Microsoft Corporation,NASDAQ,27.44
MSFT,2013-02-05,Microsoft Corporation,NASDAQ,27.5
MSFT,2013-02-06,Microsoft Corporation,NASDAQ,27.34
MSFT,2013-02-07,Microsoft Corporation,NASDAQ,27.28
MSFT,2013-02-08,Microsoft Corporation,NASDAQ,27.55
MSFT,2013-02-11,Microsoft Corporation,NASDAQ,27.86
MSFT,2013-02-12,Microsoft Corporation,NASDAQ,27.88
MSFT,2013-02-13,Microsoft Corporation,NASDAQ,28.03
MSFT,2013-02-14,Microsoft Corporation,NASDAQ,28.04
MSFT,2013-02-15,Microsoft Corporation,NASDAQ,28.01
MSFT,2013-02-19,Microsoft Corporation,NASDAQ,28.05
MSFT,2013-02-20,Microsoft Corporation,NASDAQ,27.87
MSFT,2013-02-21,Microsoft Corporation,NASDAQ,27.49
MSFT,2013-02-22,Microsoft Corporation,NASDAQ,27.76
MSFT,2013-02-25,Microsoft Corporation,NASDAQ,27.37
MSFT,2013-02-26,Microsoft Corporation,NASDAQ,27.37
MSFT,2013-02-27,Microsoft Corporation,NASDAQ,27.81
MSFT,2013-02-28,Microsoft Corporation,NASDAQ,27.8
MSFT,2013-03-01,Microsoft Corporation,NASDAQ,27.95
MSFT,2013-03-04,Microsoft Corporation,NASDAQ,28.15
MSFT,2013-03-05,Microsoft Corporation,NASDAQ,28.35
MSFT,2013-03-06,Microsoft Corporation,NASDAQ,28.09
MSFT,2013-03-07,Microsoft Corporation,NASDAQ,28.14
MSFT,2013-03-08,Microsoft Corporation,NASDAQ,28
MSFT,2013-03-11,Microsoft Corporation,NASDAQ,27.87
MSFT,2013-03-12,Microsoft Corporation,NASDAQ,27.91
MSFT,2013-03-13,Microsoft Corporation,NASDAQ,27.91
MSFT,2013-03-14,Microsoft Corporation,NASDAQ,28.14
MSFT,2013-03-15,Microsoft Corporation,NASDAQ,28.04
MSFT,2013-03-18,Microsoft Corporation,NASDAQ,28.1
MSFT,2013-03-19,Microsoft Corporation,NASDAQ,28.18
MSFT,2013-03-20,Microsoft Corporation,NASDAQ,28.32
MSFT,2013-03-21,Microsoft Corporation,NASDAQ,28.11
MSFT,2013-03-22,Microsoft Corporation,NASDAQ,28.25
MSFT,2013-03-25,Microsoft Corporation,NASDAQ,28.16
MSFT,2013-03-26,Microsoft Corporation,NASDAQ,28.16
MSFT,2013-03-27,Microsoft Corporation,NASDAQ,28.37
MSFT,2013-03-28,Microsoft Corporation,NASDAQ,28.61
MSFT,2013-04-01,Microsoft Corporation,NASDAQ,28.61
MSFT,2013-04-02,Microsoft Corporation,NASDAQ,28.8
MSFT,2013-04-03,Microsoft Corporation,NASDAQ,28.56
MSFT,2013-04-04,Microsoft Corporation,NASDAQ,28.59
MSFT,2013-04-05,Microsoft Corporation,NASDAQ,28.7
MSFT,2013-04-08,Microsoft Corporation,NASDAQ,28.59
MSFT,2013-04-09,Microsoft Corporation,NASDAQ,29.61
MSFT,2013-04-10,Microsoft Corporation,NASDAQ,30.28
MSFT,2013-04-11,Microsoft Corporation,NASDAQ,28.93
MSFT,2013-04-12,Microsoft Corporation,NASDAQ,28.79
MSFT,2013-04-15,Microsoft Corporation,NASDAQ,28.69
MSFT,2013-04-16,Microsoft Corporation,NASDAQ,28.97
MSFT,2013-04-17,Microsoft Corporation,NASDAQ,28.82
MSFT,2013-04-18,Microsoft Corporation,NASDAQ,28.79
MSFT,2013-04-19,Microsoft Corporation,NASDAQ,29.77
MSFT,2013-04-22,Microsoft Corporation,NASDAQ,30.83
MSFT,2013-04-23,Microsoft Corporation,NASDAQ,30.6
MSFT,2013-04-24,Microsoft Corporation,NASDAQ,31.76
MSFT,2013-04-25,Microsoft Corporation,NASDAQ,31.94
MSFT,2013-04-26,Microsoft Corporation,NASDAQ,31.79
MSFT,2013-04-29,Microsoft Corporation,NASDAQ,32.61
MSFT,2013-04-30,Microsoft Corporation,NASDAQ,33.1
MSFT,2013-05-01,Microsoft Corporation,NASDAQ,32.72
MSFT,2013-05-02,Microsoft Corporation,NASDAQ,33.16
MSFT,2013-05-03,Microsoft Corporation,NASDAQ,33.49
MSFT,2013-05-06,Microsoft Corporation,NASDAQ,33.75
MSFT,2013-05-07,Microsoft Corporation,NASDAQ,33.31
MSFT,2013-05-08,Microsoft Corporation,NASDAQ,32.99
MSFT,2013-05-09,Microsoft Corporation,NASDAQ,32.66
MSFT,2013-05-10,Microsoft Corporation,NASDAQ,32.69
MSFT,2013-05-13,Microsoft Corporation,NASDAQ,33.03
MSFT,2013-05-14,Microsoft Corporation,NASDAQ,33.53
MSFT,2013-05-15,Microsoft Corporation,NASDAQ,33.84
MSFT,2013-05-16,Microsoft Corporation,NASDAQ,34.08
MSFT,2013-05-17,Microsoft Corporation,NASDAQ,34.87
MSFT,2013-05-20,Microsoft Corporation,NASDAQ,35.08
MSFT,2013-05-21,Microsoft Corporation,NASDAQ,34.85
MSFT,2013-05-22,Microsoft Corporation,NASDAQ,34.61
MSFT,2013-05-23,Microsoft Corporation,NASDAQ,34.15
MSFT,2013-05-24,Microsoft Corporation,NASDAQ,34.27
MSFT,2013-05-28,Microsoft Corporation,NASDAQ,35.02
MSFT,2013-05-29,Microsoft Corporation,NASDAQ,34.88
MSFT,2013-05-30,Microsoft Corporation,NASDAQ,35.03
MSFT,2013-05-31,Microsoft Corporation,NASDAQ,34.9
MSFT,2013-06-03,Microsoft Corporation,NASDAQ,35.59
MSFT,2013-06-04,Microsoft Corporation,NASDAQ,34.99
MSFT,2013-06-05,Microsoft Corporation,NASDAQ,34.78
MSFT,2013-06-06,Microsoft Corporation,NASDAQ,34.96
MSFT,2013-06-07,Microsoft Corporation,NASDAQ,35.67
MSFT,2013-06-10,Microsoft Corporation,NASDAQ,35.47
MSFT,2013-06-11,Microsoft Corporation,NASDAQ,34.84
MSFT,2013-06-12,Microsoft Corporation,NASDAQ,35
MSFT,2013-06-13,Microsoft Corporation,NASDAQ,34.72
MSFT,2013-06-14,Microsoft Corporation,NASDAQ,34.4
MSFT,2013-06-17,Microsoft Corporation,NASDAQ,35
MSFT,2013-06-18,Microsoft Corporation,NASDAQ,34.98
MSFT,2013-06-19,Microsoft Corporation,NASDAQ,34.59
MSFT,2013-06-20,Microsoft Corporation,NASDAQ,33.49
MSFT,2013-06-21,Microsoft Corporation,NASDAQ,33.27
MSFT,2013-06-24,Microsoft Corporation,NASDAQ,33.72
MSFT,2013-06-25,Microsoft Corporation,NASDAQ,33.67
MSFT,2013-06-26,Microsoft Corporation,NASDAQ,34.35
MSFT,2013-06-27,Microsoft Corporation,NASDAQ,34.62
MSFT,2013-06-28,Microsoft Corporation,NASDAQ,34.55
MSFT,2013-07-01,Microsoft Corporation,NASDAQ,34.36
MSFT,2013-07-02,Microsoft Corporation,NASDAQ,33.94
MSFT,2013-07-03,Microsoft Corporation,NASDAQ,34.01
MSFT,2013-07-05,Microsoft Corporation,NASDAQ,34.21
MSFT,2013-07-08,Microsoft Corporation,NASDAQ,34.33
MSFT,2013-07-09,Microsoft Corporation,NASDAQ,34.35
MSFT,2013-07-10,Microsoft Corporation,NASDAQ,34.7
MSFT,2013-07-11,Microsoft Corporation,NASDAQ,35.69
MSFT,2013-07-12,Microsoft Corporation,NASDAQ,35.67
MSFT,2013-07-15,Microsoft Corporation,NASDAQ,36.17
MSFT,2013-07-16,Microsoft Corporation,NASDAQ,36.27
MSFT,2013-07-17,Microsoft Corporation,NASDAQ,35.74
MSFT,2013-07-18,Microsoft Corporation,NASDAQ,35.44
MSFT,2013-07-19,Microsoft Corporation,NASDAQ,31.4
MSFT,2013-07-22,Microsoft Corporation,NASDAQ,32.01
MSFT,2013-07-23,Microsoft Corporation,NASDAQ,31.82
MSFT,2013-07-24,Microsoft Corporation,NASDAQ,31.96
MSFT,2013-07-25,Microsoft Corporation,NASDAQ,31.39
MSFT,2013-07-26,Microsoft Corporation,NASDAQ,31.62
MSFT,2013-07-29,Microsoft Corporation,NASDAQ,31.54
MSFT,2013-07-30,Microsoft Corporation,NASDAQ,31.85
MSFT,2013-07-31,Microsoft Corporation,NASDAQ,31.84
MSFT,2013-08-01,Microsoft Corporation,NASDAQ,31.67
MSFT,2013-08-02,Microsoft Corporation,NASDAQ,31.89
MSFT,2013-08-05,Microsoft Corporation,NASDAQ,31.7
MSFT,2013-08-06,Microsoft Corporation,NASDAQ,31.58
MSFT,2013-08-07,Microsoft Corporation,NASDAQ,32.06
MSFT,2013-08-08,Microsoft Corporation,NASDAQ,32.89
MSFT,2013-08-09,Microsoft Corporation,NASDAQ,32.7
MSFT,2013-08-12,Microsoft Corporation,NASDAQ,32.87
MSFT,2013-08-13,Microsoft Corporation,NASDAQ,32.23
MSFT,2013-08-14,Microsoft Corporation,NASDAQ,32.35
MSFT,2013-08-15,Microsoft Corporation,NASDAQ,31.79
MSFT,2013-08-16,Microsoft Corporation,NASDAQ,31.8
MSFT,2013-08-19,Microsoft Corporation,NASDAQ,31.39
MSFT,2013-08-20,Microsoft Corporation,NASDAQ,31.62
MSFT,2013-08-21,Microsoft Corporation,NASDAQ,31.61
MSFT,2013-08-22,Microsoft Corporation,NASDAQ,32.39
MSFT,2013-08-23,Microsoft Corporation,NASDAQ,34.75
MSFT,2013-08-26,Microsoft Corporation,NASDAQ,34.15
MSFT,2013-08-27,Microsoft Corporation,NASDAQ,33.26
MSFT,2013-08-28,Microsoft Corporation,NASDAQ,33.02
MSFT,2013-08-29,Microsoft Corporation,NASDAQ,33.55
MSFT,2013-08-30,Microsoft Corporation,NASDAQ,33.4
MSFT,2013-09-03,Microsoft Corporation,NASDAQ,31.88
MSFT,2013-09-04,Microsoft Corporation,NASDAQ,31.2
MSFT,2013-09-05,Microsoft Corporation,NASDAQ,31.23
MSFT,2013-09-06,Microsoft Corporation,NASDAQ,31.15
MSFT,2013-09-09,Microsoft Corporation,NASDAQ,31.66
MSFT,2013-09-10,Microsoft Corporation,NASDAQ,32.39
MSFT,2013-09-11,Microsoft Corporation,NASDAQ,32.74
MSFT,2013-09-12,Microsoft Corporation,NASDAQ,32.69
MSFT,2013-09-13,Microsoft Corporation,NASDAQ,33.03
MSFT,2013-09-16,Microsoft Corporation,NASDAQ,32.8
MSFT,2013-09-17,Microsoft Corporation,NASDAQ,32.93
MSFT,2013-09-18,Microsoft Corporation,NASDAQ,33.32
MSFT,2013-09-19,Microsoft Corporation,NASDAQ,33.64
MSFT,2013-09-20,Microsoft Corporation,NASDAQ,32.79
MSFT,2013-09-23,Microsoft Corporation,NASDAQ,32.74
MSFT,2013-09-24,Microsoft Corporation,NASDAQ,32.45
MSFT,2013-09-25,Microsoft Corporation,NASDAQ,32.51
MSFT,2013-09-26,Microsoft Corporation,NASDAQ,32.77
MSFT,2013-09-27,Microsoft Corporation,NASDAQ,33.27
MSFT,2013-09-30,Microsoft Corporation,NASDAQ,33.28
MSFT,2013-10-01,Microsoft Corporation,NASDAQ,33.58
MSFT,2013-10-02,Microsoft Corporation,NASDAQ,33.92
MSFT,2013-10-03,Microsoft Corporation,NASDAQ,33.86
MSFT,2013-10-04,Microsoft Corporation,NASDAQ,33.88
MSFT,2013-10-07,Microsoft Corporation,NASDAQ,33.3
MSFT,2013-10-08,Microsoft Corporation,NASDAQ,33.01
MSFT,2013-10-09,Microsoft Corporation,NASDAQ,33.07
MSFT,2013-10-10,Microsoft Corporation,NASDAQ,33.76
MSFT,2013-10-11,Microsoft Corporation,NASDAQ,34.13
MSFT,2013-10-14,Microsoft Corporation,NASDAQ,34.45
MSFT,2013-10-15,Microsoft Corporation,NASDAQ,34.49
MSFT,2013-10-16,Microsoft Corporation,NASDAQ,34.64
MSFT,2013-10-17,Microsoft Corporation,NASDAQ,34.92
MSFT,2013-10-18,Microsoft Corporation,NASDAQ,34.96
MSFT,2013-10-21,Microsoft Corporation,NASDAQ,34.99
MSFT,2013-10-22,Microsoft Corporation,NASDAQ,34.58
MSFT,2013-10-23,Microsoft Corporation,NASDAQ,33.76
MSFT,2013-10-24,Microsoft Corporation,NASDAQ,33.72
MSFT,2013-10-25,Microsoft Corporation,NASDAQ,35.73
MSFT,2013-10-28,Microsoft Corporation,NASDAQ,35.57
MSFT,2013-10-29,Microsoft Corporation,NASDAQ,35.52
MSFT,2013-10-30,Microsoft Corporation,NASDAQ,35.54
MSFT,2013-10-31,Microsoft Corporation,NASDAQ,35.41
MSFT,2013-11-01,Microsoft Corporation,NASDAQ,35.52
MSFT,2013-11-04,Microsoft Corporation,NASDAQ,35.94
MSFT,2013-11-05,Microsoft Corporation,NASDAQ,36.64
MSFT,2013-11-06,Microsoft Corporation,NASDAQ,38.18
MSFT,2013-11-07,Microsoft Corporation,NASDAQ,37.5
MSFT,2013-11-08,Microsoft Corporation,NASDAQ,37.78
MSFT,2013-11-11,Microsoft Corporation,NASDAQ,37.59
MSFT,2013-11-12,Microsoft Corporation,NASDAQ,37.36
MSFT,2013-11-13,Microsoft Corporation,NASDAQ,38.16
MSFT,2013-11-14,Microsoft Corporation,NASDAQ,38.02
MSFT,2013-11-15,Microsoft Corporation,NASDAQ,37.84
MSFT,2013-11-18,Microsoft Corporation,NASDAQ,37.2
MSFT,2013-11-19,Microsoft Corporation,NASDAQ,36.74
MSFT,2013-11-20,Microsoft Corporation,NASDAQ,37.08
MSFT,2013-11-21,Microsoft Corporation,NASDAQ,37.4
MSFT,2013-11-22,Microsoft Corporation,NASDAQ,37.57
MSFT,2013-11-25,Microsoft Corporation,NASDAQ,37.64
MSFT,2013-11-26,Microsoft Corporation,NASDAQ,37.35
MSFT,2013-11-27,Microsoft Corporation,NASDAQ,37.6
MSFT,2013-11-29,Microsoft Corporation,NASDAQ,38.13
MSFT,2013-12-02,Microsoft Corporation,NASDAQ,38.45
MSFT,2013-12-03,Microsoft Corporation,NASDAQ,38.31
MSFT,2013-12-04,Microsoft Corporation,NASDAQ,38.94
MSFT,2013-12-05,Microsoft Corporation,NASDAQ,38
MSFT,2013-12-06,Microsoft Corporation,NASDAQ,38.36
MSFT,2013-12-09,Microsoft Corporation,NASDAQ,38.7
MSFT,2013-12-10,Microsoft Corporation,NASDAQ,38.11
MSFT,2013-12-11,Microsoft Corporation,NASDAQ,37.61
MSFT,2013-12-12,Microsoft Corporation,NASDAQ,37.22
MSFT,2013-12-13,Microsoft Corporation,NASDAQ,36.69
MSFT,2013-12-16,Microsoft Corporation,NASDAQ,36.88
MSFT,2013-12-17,Microsoft Corporation,NASDAQ,36.52
MSFT,2013-12-18,Microsoft Corporation,NASDAQ,36.58
MSFT,2013-12-19,Microsoft Corporation,NASDAQ,36.25
MSFT,2013-12-20,Microsoft Corporation,NASDAQ,36.8
MSFT,2013-12-23,Microsoft Corporation,NASDAQ,36.62
MSFT,2013-12-24,Microsoft Corporation,NASDAQ,37.08
MSFT,2013-12-26,Microsoft Corporation,NASDAQ,37.44
MSFT,2013-12-27,Microsoft Corporation,NASDAQ,37.29
MSFT,2013-12-30,Microsoft Corporation,NASDAQ,37.29
MSFT,2013-12-31,Microsoft Corporation,NASDAQ,37.41
MSFT,2014-01-02,Microsoft Corporation,NASDAQ,37.16
MSFT,2014-01-03,Microsoft Corporation,NASDAQ,36.91
MSFT,2014-01-06,Microsoft Corporation,NASDAQ,36.13
MSFT,2014-01-07,Microsoft Corporation,NASDAQ,36.41
MSFT,2014-01-08,Microsoft Corporation,NASDAQ,35.76
MSFT,2014-01-09,Microsoft Corporation,NASDAQ,35.53
MSFT,2014-01-10,Microsoft Corporation,NASDAQ,36.04
MSFT,2014-01-13,Microsoft Corporation,NASDAQ,34.98
MSFT,2014-01-14,Microsoft Corporation,NASDAQ,35.78
MSFT,2014-01-15,Microsoft Corporation,NASDAQ,36.76
MSFT,2014-01-16,Microsoft Corporation,NASDAQ,36.89
MSFT,2014-01-17,Microsoft Corporation,NASDAQ,36.38
MSFT,2014-01-21,Microsoft Corporation,NASDAQ,36.17
MSFT,2014-01-22,Microsoft Corporation,NASDAQ,35.93
MSFT,2014-01-23,Microsoft Corporation,NASDAQ,36.05
MSFT,2014-01-24,Microsoft Corporation,NASDAQ,36.8
MSFT,2014-01-27,Microsoft Corporation,NASDAQ,36.03
MSFT,2014-01-28,Microsoft Corporation,NASDAQ,36.27
MSFT,2014-01-29,Microsoft Corporation,NASDAQ,36.66
MSFT,2014-01-30,Microsoft Corporation,NASDAQ,36.86
MSFT,2014-01-31,Microsoft Corporation,NASDAQ,37.84
MSFT,2014-02-03,Microsoft Corporation,NASDAQ,36.48
MSFT,2014-02-04,Microsoft Corporation,NASDAQ,36.35
MSFT,2014-02-05,Microsoft Corporation,NASDAQ,35.82
MSFT,2014-02-06,Microsoft Corporation,NASDAQ,36.18
MSFT,2014-02-07,Microsoft Corporation,NASDAQ,36.56
MSFT,2014-02-10,Microsoft Corporation,NASDAQ,36.8
